#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A36376
#Date Time: 2019-03-14 16:04:16.854
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 2.95 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -500 mV
#Channel 2: Range: 500 mV/div Offset: -500 mV
#Math 1: Function: (C1-C2)/301

Time (s),Channel 1 (V),Channel 2 (V),Math 1 (A)
-0.00200875,0.0216217,-0.000265419,7.27146e-05
-0.0020075,0.0212905,-0.000265419,7.16143e-05
-0.00200625,0.0216217,-0.000600936,7.38293e-05
-0.002005,0.0219529,-0.000600936,7.49296e-05
-0.00200375,0.0216217,-0.00127197,7.60587e-05
-0.0020025,0.0219529,-0.000600936,7.49296e-05
-0.00200125,0.0212905,-0.000265419,7.16143e-05
-0.002,0.0209593,-0.000600936,7.16287e-05
-0.00199875,0.0216217,-0.000600936,7.38293e-05
-0.0019975,0.0212905,-0.000265419,7.16143e-05
-0.00199625,0.0216217,-0.000600936,7.38293e-05
-0.001995,0.0222841,-0.000600936,7.60299e-05
-0.00199375,0.0219529,-0.000936452,7.60443e-05
-0.0019925,0.0219529,-0.000265419,7.3815e-05
-0.00199125,0.0219529,-0.000265419,7.3815e-05
-0.00199,0.0216217,7.00975e-05,7.16e-05
-0.00198875,0.0222841,-0.000265419,7.49153e-05
-0.0019875,0.0219529,7.00975e-05,7.27003e-05
-0.00198625,0.0216217,7.00975e-05,7.16e-05
-0.001985,0.0219529,7.00975e-05,7.27003e-05
-0.00198375,0.0216217,-0.000600936,7.38293e-05
-0.0019825,0.0216217,-0.000600936,7.38293e-05
-0.00198125,0.0222841,-0.000600936,7.60299e-05
-0.00198,0.0219529,-0.000265419,7.3815e-05
-0.00197875,0.0219529,-0.000265419,7.3815e-05
-0.0019775,0.0216217,-0.000265419,7.27146e-05
-0.00197625,0.0212905,-0.000265419,7.16143e-05
-0.001975,0.0216217,-0.000265419,7.27146e-05
-0.00197375,0.0216217,-0.000600936,7.38293e-05
-0.0019725,0.0219529,-0.000265419,7.3815e-05
-0.00197125,0.0219529,0.000405614,7.15856e-05
-0.00197,0.0216217,0.000405614,7.04853e-05
-0.00196875,0.0219529,-0.000265419,7.3815e-05
-0.0019675,0.0216217,7.00975e-05,7.16e-05
-0.00196625,0.0216217,-0.000265419,7.27146e-05
-0.001965,0.0216217,-0.000265419,7.27146e-05
-0.00196375,0.0216217,-0.000265419,7.27146e-05
-0.0019625,0.0219529,-0.000265419,7.3815e-05
-0.00196125,0.0212905,7.00975e-05,7.04997e-05
-0.00196,0.0219529,-0.000265419,7.3815e-05
-0.00195875,0.0219529,-0.000265419,7.3815e-05
-0.0019575,0.0219529,-0.000265419,7.3815e-05
-0.00195625,0.0219529,7.00975e-05,7.27003e-05
-0.001955,0.0216217,7.00975e-05,7.16e-05
-0.00195375,0.0216217,7.00975e-05,7.16e-05
-0.0019525,0.0219529,-0.000265419,7.3815e-05
-0.00195125,0.0219529,7.00975e-05,7.27003e-05
-0.00195,0.0219529,0.000405614,7.15856e-05
-0.00194875,0.0219529,0.000405614,7.15856e-05
-0.0019475,0.0219529,7.00975e-05,7.27003e-05
-0.00194625,0.0216217,7.00975e-05,7.16e-05
-0.001945,0.0212905,7.00975e-05,7.04997e-05
-0.00194375,0.018641,-0.000265419,6.28119e-05
-0.0019425,-0.0264013,-0.00127197,-8.34861e-05
-0.00194125,-0.0270637,-0.000600936,-8.79161e-05
-0.00194,-0.0264013,-0.000265419,-8.68301e-05
-0.00193875,-0.0260701,-0.000600936,-8.46151e-05
-0.0019375,-0.0260701,-0.000265419,-8.57298e-05
-0.00193625,-0.0257389,-0.000265419,-8.46295e-05
-0.001935,-0.0254077,-0.000265419,-8.35292e-05
-0.00193375,-0.0257389,7.00975e-05,-8.57442e-05
-0.0019325,-0.0260701,7.00975e-05,-8.68445e-05
-0.00193125,-0.0254077,0.000405614,-8.57585e-05
-0.00193,-0.0257389,7.00975e-05,-8.57442e-05
-0.00192875,-0.0254077,7.00975e-05,-8.46439e-05
-0.0019275,-0.0257389,-0.000265419,-8.46295e-05
-0.00192625,-0.0257389,7.00975e-05,-8.57442e-05
-0.001925,-0.0254077,7.00975e-05,-8.46439e-05
-0.00192375,-0.0254077,-0.000265419,-8.35292e-05
-0.0019225,-0.0254077,7.00975e-05,-8.46439e-05
-0.00192125,-0.0250765,0.000405614,-8.46582e-05
-0.00192,-0.0254077,7.00975e-05,-8.46439e-05
-0.00191875,-0.0257389,7.00975e-05,-8.57442e-05
-0.0019175,-0.0254077,7.00975e-05,-8.46439e-05
-0.00191625,-0.0254077,7.00975e-05,-8.46439e-05
-0.001915,-0.0257389,7.00975e-05,-8.57442e-05
-0.00191375,-0.0254077,-0.000265419,-8.35292e-05
-0.0019125,-0.0254077,-0.000265419,-8.35292e-05
-0.00191125,-0.0254077,-0.000265419,-8.35292e-05
-0.00191,-0.0254077,7.00975e-05,-8.46439e-05
-0.00190875,-0.0254077,7.00975e-05,-8.46439e-05
-0.0019075,-0.0250765,7.00975e-05,-8.35435e-05
-0.00190625,-0.0250765,0.000405614,-8.46582e-05
-0.001905,-0.0247453,0.000405614,-8.35579e-05
-0.00190375,-0.0250765,0.000405614,-8.46582e-05
-0.0019025,-0.0254077,7.00975e-05,-8.46439e-05
-0.00190125,-0.0250765,7.00975e-05,-8.35435e-05
-0.0019,-0.0250765,0.000405614,-8.46582e-05
-0.00189875,-0.0250765,7.00975e-05,-8.35435e-05
-0.0018975,-0.0254077,-0.000265419,-8.35292e-05
-0.00189625,-0.0254077,-0.000600936,-8.24145e-05
-0.001895,-0.0250765,7.00975e-05,-8.35435e-05
-0.00189375,-0.0247453,7.00975e-05,-8.24432e-05
-0.0018925,-0.0250765,-0.000265419,-8.24289e-05
-0.00189125,-0.0250765,-0.000265419,-8.24289e-05
-0.00189,-0.0247453,7.00975e-05,-8.24432e-05
-0.00188875,-0.0254077,-0.000265419,-8.35292e-05
-0.0018875,-0.0250765,7.00975e-05,-8.35435e-05
-0.00188625,-0.0250765,7.00975e-05,-8.35435e-05
-0.001885,-0.0254077,7.00975e-05,-8.46439e-05
-0.00188375,-0.0247453,7.00975e-05,-8.24432e-05
-0.0018825,-0.0247453,7.00975e-05,-8.24432e-05
-0.00188125,-0.0250765,7.00975e-05,-8.35435e-05
-0.00188,-0.0250765,7.00975e-05,-8.35435e-05
-0.00187875,-0.0250765,-0.000265419,-8.24289e-05
-0.0018775,-0.0244141,7.00975e-05,-8.13429e-05
-0.00187625,-0.0247453,0.000741131,-8.46726e-05
-0.001875,-0.0254077,0.000405614,-8.57585e-05
-0.00187375,-0.0247453,-0.000265419,-8.13286e-05
-0.0018725,-0.0247453,7.00975e-05,-8.24432e-05
-0.00187125,-0.0247453,0.000405614,-8.35579e-05
-0.00187,-0.0250765,0.000741131,-8.57729e-05
-0.00186875,-0.0250765,0.000405614,-8.46582e-05
-0.0018675,-0.0250765,0.000405614,-8.46582e-05
-0.00186625,-0.0247453,0.000405614,-8.35579e-05
-0.001865,-0.0240829,7.00975e-05,-8.02426e-05
-0.00186375,-0.0247453,7.00975e-05,-8.24432e-05
-0.0018625,-0.0247453,7.00975e-05,-8.24432e-05
-0.00186125,-0.0247453,7.00975e-05,-8.24432e-05
-0.00186,-0.0247453,7.00975e-05,-8.24432e-05
-0.00185875,-0.0250765,0.000405614,-8.46582e-05
-0.0018575,-0.0247453,-0.000265419,-8.13286e-05
-0.00185625,-0.0247453,-0.000265419,-8.13286e-05
-0.001855,-0.0247453,-0.000600936,-8.02139e-05
-0.00185375,-0.0247453,-0.000265419,-8.13286e-05
-0.0018525,-0.0254077,-0.000265419,-8.35292e-05
-0.00185125,-0.0247453,-0.000265419,-8.13286e-05
-0.00185,-0.0247453,-0.000265419,-8.13286e-05
-0.00184875,-0.0254077,-0.000265419,-8.35292e-05
-0.0018475,-0.0247453,-0.000265419,-8.13286e-05
-0.00184625,-0.0247453,-0.000265419,-8.13286e-05
-0.001845,-0.0247453,-0.000265419,-8.13286e-05
-0.00184375,-0.0254077,-0.000265419,-8.35292e-05
-0.0018425,-0.0247453,-0.000265419,-8.13286e-05
-0.00184125,-0.0247453,-0.000600936,-8.02139e-05
-0.00184,-0.0247453,-0.000600936,-8.02139e-05
-0.00183875,-0.0250765,-0.000265419,-8.24289e-05
-0.0018375,-0.0247453,-0.000265419,-8.13286e-05
-0.00183625,-0.0250765,7.00975e-05,-8.35435e-05
-0.001835,-0.0247453,7.00975e-05,-8.24432e-05
-0.00183375,-0.0247453,-0.000265419,-8.13286e-05
-0.0018325,-0.0240829,7.00975e-05,-8.02426e-05
-0.00183125,-0.0244141,7.00975e-05,-8.13429e-05
-0.00183,-0.0244141,7.00975e-05,-8.13429e-05
-0.00182875,-0.0250765,-0.000265419,-8.24289e-05
-0.0018275,-0.0247453,7.00975e-05,-8.24432e-05
-0.00182625,-0.0247453,-0.000265419,-8.13286e-05
-0.001825,-0.0247453,7.00975e-05,-8.24432e-05
-0.00182375,-0.0250765,-0.000265419,-8.24289e-05
-0.0018225,-0.0244141,7.00975e-05,-8.13429e-05
-0.00182125,-0.0244141,7.00975e-05,-8.13429e-05
-0.00182,-0.0247453,-0.000265419,-8.13286e-05
-0.00181875,-0.0247453,-0.000265419,-8.13286e-05
-0.0018175,-0.0247453,-0.000265419,-8.13286e-05
-0.00181625,-0.0244141,7.00975e-05,-8.13429e-05
-0.001815,-0.0247453,7.00975e-05,-8.24432e-05
-0.00181375,-0.0250765,-0.000265419,-8.24289e-05
-0.0018125,-0.0240829,-0.000265419,-7.9128e-05
-0.00181125,-0.0240829,-0.000265419,-7.9128e-05
-0.00181,-0.0247453,7.00975e-05,-8.24432e-05
-0.00180875,-0.0240829,-0.000600936,-7.80133e-05
-0.0018075,-0.0247453,-0.000600936,-8.02139e-05
-0.00180625,-0.0244141,-0.000936452,-7.79989e-05
-0.001805,-0.0247453,-0.000265419,-8.13286e-05
-0.00180375,-0.0247453,-0.000600936,-8.02139e-05
-0.0018025,-0.0247453,7.00975e-05,-8.24432e-05
-0.00180125,-0.0247453,-0.000600936,-8.02139e-05
-0.0018,-0.0250765,-0.000265419,-8.24289e-05
-0.00179875,-0.0250765,7.00975e-05,-8.35435e-05
-0.0017975,-0.0250765,-0.000265419,-8.24289e-05
-0.00179625,-0.0240829,0.000405614,-8.13573e-05
-0.001795,-0.0244141,7.00975e-05,-8.13429e-05
-0.00179375,-0.0244141,7.00975e-05,-8.13429e-05
-0.0017925,-0.0244141,-0.000265419,-8.02283e-05
-0.00179125,-0.0244141,-0.000265419,-8.02283e-05
-0.00179,-0.0240829,-0.000265419,-7.9128e-05
-0.00178875,-0.0250765,7.00975e-05,-8.35435e-05
-0.0017875,-0.0247453,-0.000265419,-8.13286e-05
-0.00178625,-0.0244141,7.00975e-05,-8.13429e-05
-0.001785,-0.0247453,7.00975e-05,-8.24432e-05
-0.00178375,-0.0141471,7.00975e-05,-4.72334e-05
-0.0017825,0.02394,0.00107665,7.59581e-05
-0.00178125,0.02394,7.00975e-05,7.93021e-05
-0.00178,0.02394,7.00975e-05,7.93021e-05
-0.00177875,0.0236088,7.00975e-05,7.82018e-05
-0.0017775,0.0229465,-0.000265419,7.71159e-05
-0.00177625,0.0232777,0.000405614,7.59868e-05
-0.001775,0.0232777,7.00975e-05,7.71015e-05
-0.00177375,0.0229465,7.00975e-05,7.60012e-05
-0.0017725,0.0226153,-0.000265419,7.60156e-05
-0.00177125,0.0229465,-0.000265419,7.71159e-05
-0.00177,0.0226153,7.00975e-05,7.49009e-05
-0.00176875,0.0226153,-0.000265419,7.60156e-05
-0.0017675,0.0222841,-0.000265419,7.49153e-05
-0.00176625,0.0226153,-0.000265419,7.60156e-05
-0.001765,0.0229465,-0.000265419,7.71159e-05
-0.00176375,0.0229465,-0.000600936,7.82306e-05
-0.0017625,0.0226153,-0.000265419,7.60156e-05
-0.00176125,0.0226153,-0.000265419,7.60156e-05
-0.00176,0.0226153,-0.000265419,7.60156e-05
-0.00175875,0.0222841,7.00975e-05,7.38006e-05
-0.0017575,0.0226153,-0.000265419,7.60156e-05
-0.00175625,0.0226153,-0.000265419,7.60156e-05
-0.001755,0.0222841,-0.000265419,7.49153e-05
-0.00175375,0.0226153,-0.000600936,7.71302e-05
-0.0017525,0.0226153,-0.000600936,7.71302e-05
-0.00175125,0.0229465,7.00975e-05,7.60012e-05
-0.00175,0.0226153,-0.000600936,7.71302e-05
-0.00174875,0.0226153,-0.000265419,7.60156e-05
-0.0017475,0.0226153,7.00975e-05,7.49009e-05
-0.00174625,0.0222841,7.00975e-05,7.38006e-05
-0.001745,0.0226153,7.00975e-05,7.49009e-05
-0.00174375,0.0219529,-0.000265419,7.3815e-05
-0.0017425,0.0222841,-0.000265419,7.49153e-05
-0.00174125,0.0226153,7.00975e-05,7.49009e-05
-0.00174,0.0222841,-0.000265419,7.49153e-05
-0.00173875,0.0222841,-0.000600936,7.60299e-05
-0.0017375,0.0226153,7.00975e-05,7.49009e-05
-0.00173625,0.0229465,7.00975e-05,7.60012e-05
-0.001735,0.0226153,7.00975e-05,7.49009e-05
-0.00173375,0.0222841,0.000405614,7.26859e-05
-0.0017325,0.0222841,7.00975e-05,7.38006e-05
-0.00173125,0.0222841,7.00975e-05,7.38006e-05
-0.00173,0.0229465,7.00975e-05,7.60012e-05
-0.00172875,0.0222841,-0.000265419,7.49153e-05
-0.0017275,0.0229465,-0.000600936,7.82306e-05
-0.00172625,0.0222841,7.00975e-05,7.38006e-05
-0.001725,0.0222841,-0.000600936,7.60299e-05
-0.00172375,0.0226153,7.00975e-05,7.49009e-05
-0.0017225,0.0222841,-0.000265419,7.49153e-05
-0.00172125,0.0216217,-0.000600936,7.38293e-05
-0.00172,0.0212905,-0.00127197,7.49584e-05
-0.00171875,0.0216217,-0.00127197,7.60587e-05
-0.0017175,0.0219529,-0.000600936,7.49296e-05
-0.00171625,0.0216217,-0.000600936,7.38293e-05
-0.001715,0.0212905,-0.000265419,7.16143e-05
-0.00171375,0.0219529,-0.000265419,7.3815e-05
-0.0017125,0.0219529,-0.000600936,7.49296e-05
-0.00171125,0.0219529,-0.000600936,7.49296e-05
-0.00171,0.0216217,-0.000600936,7.38293e-05
-0.00170875,0.0219529,-0.000265419,7.3815e-05
-0.0017075,0.0222841,-0.000600936,7.60299e-05
-0.00170625,0.0222841,7.00975e-05,7.38006e-05
-0.001705,0.0222841,7.00975e-05,7.38006e-05
-0.00170375,0.0219529,7.00975e-05,7.27003e-05
-0.0017025,0.0219529,7.00975e-05,7.27003e-05
-0.00170125,0.0219529,7.00975e-05,7.27003e-05
-0.0017,0.0219529,0.000405614,7.15856e-05
-0.00169875,0.0219529,7.00975e-05,7.27003e-05
-0.0016975,0.0219529,-0.000600936,7.49296e-05
-0.00169625,0.0219529,-0.000600936,7.49296e-05
-0.001695,0.0216217,-0.000600936,7.38293e-05
-0.00169375,0.0219529,-0.000936452,7.60443e-05
-0.0016925,0.0222841,-0.000600936,7.60299e-05
-0.00169125,0.0226153,-0.000265419,7.60156e-05
-0.00169,0.0222841,7.00975e-05,7.38006e-05
-0.00168875,0.0219529,7.00975e-05,7.27003e-05
-0.0016875,0.0219529,-0.000265419,7.3815e-05
-0.00168625,0.0226153,-0.000265419,7.60156e-05
-0.001685,0.0226153,-0.000265419,7.60156e-05
-0.00168375,0.0222841,7.00975e-05,7.38006e-05
-0.0016825,0.0222841,-0.000265419,7.49153e-05
-0.00168125,0.0219529,7.00975e-05,7.27003e-05
-0.00168,0.0222841,-0.000600936,7.60299e-05
-0.00167875,0.0226153,-0.000265419,7.60156e-05
-0.0016775,0.0219529,7.00975e-05,7.27003e-05
-0.00167625,0.0222841,7.00975e-05,7.38006e-05
-0.001675,0.0222841,7.00975e-05,7.38006e-05
-0.00167375,0.0219529,7.00975e-05,7.27003e-05
-0.0016725,0.0216217,7.00975e-05,7.16e-05
-0.00167125,0.0212905,-0.000600936,7.2729e-05
-0.00167,0.0216217,-0.000265419,7.27146e-05
-0.00166875,0.0219529,-0.000265419,7.3815e-05
-0.0016675,0.0219529,-0.000265419,7.3815e-05
-0.00166625,0.0219529,-0.000265419,7.3815e-05
-0.001665,0.0216217,-0.000600936,7.38293e-05
-0.00166375,0.0212905,-0.000600936,7.2729e-05
-0.0016625,0.0219529,-0.000265419,7.3815e-05
-0.00166125,0.0216217,7.00975e-05,7.16e-05
-0.00166,0.0219529,-0.000265419,7.3815e-05
-0.00165875,0.0222841,7.00975e-05,7.38006e-05
-0.0016575,0.0222841,7.00975e-05,7.38006e-05
-0.00165625,0.0219529,-0.000265419,7.3815e-05
-0.001655,0.0216217,-0.000265419,7.27146e-05
-0.00165375,0.0212905,-0.000265419,7.16143e-05
-0.0016525,0.0219529,-0.000265419,7.3815e-05
-0.00165125,0.0212905,7.00975e-05,7.04997e-05
-0.00165,0.0216217,7.00975e-05,7.16e-05
-0.00164875,0.0216217,7.00975e-05,7.16e-05
-0.0016475,0.0212905,7.00975e-05,7.04997e-05
-0.00164625,0.0219529,-0.000265419,7.3815e-05
-0.001645,0.0212905,-0.000600936,7.2729e-05
-0.00164375,0.0212905,-0.000600936,7.2729e-05
-0.0016425,0.0216217,-0.000600936,7.38293e-05
-0.00164125,0.0216217,-0.000600936,7.38293e-05
-0.00164,0.0212905,-0.000265419,7.16143e-05
-0.00163875,0.0216217,7.00975e-05,7.16e-05
-0.0016375,0.0219529,-0.000265419,7.3815e-05
-0.00163625,0.0216217,-0.000600936,7.38293e-05
-0.001635,0.0212905,-0.000265419,7.16143e-05
-0.00163375,0.0212905,7.00975e-05,7.04997e-05
-0.0016325,0.0212905,7.00975e-05,7.04997e-05
-0.00163125,0.0216217,-0.000265419,7.27146e-05
-0.00163,0.0212905,7.00975e-05,7.04997e-05
-0.00162875,0.0212905,-0.000265419,7.16143e-05
-0.0016275,0.0212905,-0.000265419,7.16143e-05
-0.00162625,0.0216217,7.00975e-05,7.16e-05
-0.001625,0.0209593,-0.000265419,7.0514e-05
-0.00162375,0.0024125,-0.000600936,1.00114e-05
-0.0016225,-0.0267325,-0.001943,-8.23571e-05
-0.00162125,-0.0267325,-0.000936452,-8.57011e-05
-0.00162,-0.0264013,-0.000936452,-8.46008e-05
-0.00161875,-0.0257389,-0.000936452,-8.24001e-05
-0.0016175,-0.0267325,-0.000936452,-8.57011e-05
-0.00161625,-0.0264013,-0.000936452,-8.46008e-05
-0.001615,-0.0257389,-0.000600936,-8.35148e-05
-0.00161375,-0.0260701,-0.000936452,-8.35005e-05
-0.0016125,-0.0260701,-0.000600936,-8.46151e-05
-0.00161125,-0.0257389,-0.000265419,-8.46295e-05
-0.00161,-0.0260701,-0.000265419,-8.57298e-05
-0.00160875,-0.0260701,-0.000265419,-8.57298e-05
-0.0016075,-0.0257389,-0.000265419,-8.46295e-05
-0.00160625,-0.0257389,-0.000600936,-8.35148e-05
-0.001605,-0.0260701,-0.000265419,-8.57298e-05
-0.00160375,-0.0260701,-0.000600936,-8.46151e-05
-0.0016025,-0.0254077,-0.000600936,-8.24145e-05
-0.00160125,-0.0254077,-0.000265419,-8.35292e-05
-0.0016,-0.0257389,-0.000265419,-8.46295e-05
-0.00159875,-0.0257389,-0.000600936,-8.35148e-05
-0.0015975,-0.0257389,-0.000265419,-8.46295e-05
-0.00159625,-0.0254077,-0.000600936,-8.24145e-05
-0.001595,-0.0254077,-0.000600936,-8.24145e-05
-0.00159375,-0.0257389,-0.000600936,-8.35148e-05
-0.0015925,-0.0257389,-0.000265419,-8.46295e-05
-0.00159125,-0.0257389,-0.000265419,-8.46295e-05
-0.00159,-0.0257389,-0.000600936,-8.35148e-05
-0.00158875,-0.0257389,-0.000600936,-8.35148e-05
-0.0015875,-0.0257389,-0.000265419,-8.46295e-05
-0.00158625,-0.0257389,7.00975e-05,-8.57442e-05
-0.001585,-0.0257389,-0.000600936,-8.35148e-05
-0.00158375,-0.0257389,-0.000600936,-8.35148e-05
-0.0015825,-0.0254077,-0.000600936,-8.24145e-05
-0.00158125,-0.0250765,-0.000265419,-8.24289e-05
-0.00158,-0.0254077,-0.000265419,-8.35292e-05
-0.00157875,-0.0257389,-0.000265419,-8.46295e-05
-0.0015775,-0.0250765,-0.000600936,-8.13142e-05
-0.00157625,-0.0257389,-0.000265419,-8.46295e-05
-0.001575,-0.0254077,-0.000265419,-8.35292e-05
-0.00157375,-0.0257389,-0.000265419,-8.46295e-05
-0.0015725,-0.0257389,-0.000265419,-8.46295e-05
-0.00157125,-0.0254077,7.00975e-05,-8.46439e-05
-0.00157,-0.0257389,-0.000265419,-8.46295e-05
-0.00156875,-0.0254077,-0.000265419,-8.35292e-05
-0.0015675,-0.0250765,-0.000265419,-8.24289e-05
-0.00156625,-0.0250765,-0.000600936,-8.13142e-05
-0.001565,-0.0254077,7.00975e-05,-8.46439e-05
-0.00156375,-0.0254077,7.00975e-05,-8.46439e-05
-0.0015625,-0.0254077,-0.000600936,-8.24145e-05
-0.00156125,-0.0250765,-0.000265419,-8.24289e-05
-0.00156,-0.0250765,7.00975e-05,-8.35435e-05
-0.00155875,-0.0254077,-0.000600936,-8.24145e-05
-0.0015575,-0.0254077,-0.000265419,-8.35292e-05
-0.00155625,-0.0254077,-0.000265419,-8.35292e-05
-0.001555,-0.0254077,7.00975e-05,-8.46439e-05
-0.00155375,-0.0254077,-0.000265419,-8.35292e-05
-0.0015525,-0.0254077,-0.000265419,-8.35292e-05
-0.00155125,-0.0254077,-0.000600936,-8.24145e-05
-0.00155,-0.0254077,-0.000265419,-8.35292e-05
-0.00154875,-0.0257389,-0.000600936,-8.35148e-05
-0.0015475,-0.0250765,-0.000265419,-8.24289e-05
-0.00154625,-0.0247453,-0.000265419,-8.13286e-05
-0.001545,-0.0250765,-0.000600936,-8.13142e-05
-0.00154375,-0.0254077,-0.000265419,-8.35292e-05
-0.0015425,-0.0250765,-0.000265419,-8.24289e-05
-0.00154125,-0.0250765,7.00975e-05,-8.35435e-05
-0.00154,-0.0254077,-0.000600936,-8.24145e-05
-0.00153875,-0.0250765,7.00975e-05,-8.35435e-05
-0.0015375,-0.0247453,-0.000265419,-8.13286e-05
-0.00153625,-0.0250765,7.00975e-05,-8.35435e-05
-0.001535,-0.0257389,7.00975e-05,-8.57442e-05
-0.00153375,-0.0254077,-0.000265419,-8.35292e-05
-0.0015325,-0.0250765,7.00975e-05,-8.35435e-05
-0.00153125,-0.0250765,-0.000265419,-8.24289e-05
-0.00153,-0.0254077,-0.000265419,-8.35292e-05
-0.00152875,-0.0250765,7.00975e-05,-8.35435e-05
-0.0015275,-0.0250765,-0.000265419,-8.24289e-05
-0.00152625,-0.0250765,7.00975e-05,-8.35435e-05
-0.001525,-0.0247453,7.00975e-05,-8.24432e-05
-0.00152375,-0.0250765,7.00975e-05,-8.35435e-05
-0.0015225,-0.0250765,7.00975e-05,-8.35435e-05
-0.00152125,-0.0247453,7.00975e-05,-8.24432e-05
-0.00152,-0.0247453,7.00975e-05,-8.24432e-05
-0.00151875,-0.0247453,-0.000265419,-8.13286e-05
-0.0015175,-0.0247453,7.00975e-05,-8.24432e-05
-0.00151625,-0.0244141,-0.000600936,-7.91136e-05
-0.001515,-0.0247453,-0.000265419,-8.13286e-05
-0.00151375,-0.0247453,7.00975e-05,-8.24432e-05
-0.0015125,-0.0244141,7.00975e-05,-8.13429e-05
-0.00151125,-0.0244141,7.00975e-05,-8.13429e-05
-0.00151,-0.0244141,7.00975e-05,-8.13429e-05
-0.00150875,-0.0244141,7.00975e-05,-8.13429e-05
-0.0015075,-0.0240829,7.00975e-05,-8.02426e-05
-0.00150625,-0.0247453,-0.000265419,-8.13286e-05
-0.001505,-0.0247453,-0.000265419,-8.13286e-05
-0.00150375,-0.0240829,-0.000265419,-7.9128e-05
-0.0015025,-0.0244141,-0.000265419,-8.02283e-05
-0.00150125,-0.0244141,7.00975e-05,-8.13429e-05
-0.0015,-0.0250765,-0.000265419,-8.24289e-05
-0.00149875,-0.0250765,-0.000265419,-8.24289e-05
-0.0014975,-0.0247453,-0.000265419,-8.13286e-05
-0.00149625,-0.0247453,-0.000600936,-8.02139e-05
-0.001495,-0.0254077,-0.000265419,-8.35292e-05
-0.00149375,-0.0247453,-0.000265419,-8.13286e-05
-0.0014925,-0.0244141,-0.000265419,-8.02283e-05
-0.00149125,-0.0244141,0.000405614,-8.24576e-05
-0.00149,-0.0250765,-0.000265419,-8.24289e-05
-0.00148875,-0.0250765,-0.000600936,-8.13142e-05
-0.0014875,-0.0250765,-0.000265419,-8.24289e-05
-0.00148625,-0.0247453,-0.000265419,-8.13286e-05
-0.001485,-0.0247453,-0.000265419,-8.13286e-05
-0.00148375,-0.0250765,-0.000936452,-8.01995e-05
-0.0014825,-0.0247453,-0.000600936,-8.02139e-05
-0.00148125,-0.0247453,7.00975e-05,-8.24432e-05
-0.00148,-0.0247453,7.00975e-05,-8.24432e-05
-0.00147875,-0.0247453,-0.000265419,-8.13286e-05
-0.0014775,-0.0247453,-0.000265419,-8.13286e-05
-0.00147625,-0.0247453,7.00975e-05,-8.24432e-05
-0.001475,-0.0244141,7.00975e-05,-8.13429e-05
-0.00147375,-0.0244141,7.00975e-05,-8.13429e-05
-0.0014725,-0.0244141,-0.000265419,-8.02283e-05
-0.00147125,-0.0247453,-0.000265419,-8.13286e-05
-0.00147,-0.0244141,7.00975e-05,-8.13429e-05
-0.00146875,-0.0244141,-0.000265419,-8.02283e-05
-0.0014675,-0.0244141,-0.000265419,-8.02283e-05
-0.00146625,-0.0247453,-0.000265419,-8.13286e-05
-0.001465,-0.0240829,-0.000936452,-7.68986e-05
-0.00146375,0.00274369,0.000405614,7.76771e-06
-0.0014625,0.0236088,0.000741131,7.59725e-05
-0.00146125,0.0232777,7.00975e-05,7.71015e-05
-0.00146,0.0229465,-0.000265419,7.71159e-05
-0.00145875,0.0226153,-0.000265419,7.60156e-05
-0.0014575,0.0229465,-0.000265419,7.71159e-05
-0.00145625,0.0229465,-0.000265419,7.71159e-05
-0.001455,0.0222841,-0.000936452,7.71446e-05
-0.00145375,0.0222841,-0.000600936,7.60299e-05
-0.0014525,0.0222841,7.00975e-05,7.38006e-05
-0.00145125,0.0226153,-0.000265419,7.60156e-05
-0.00145,0.0229465,-0.000265419,7.71159e-05
-0.00144875,0.0222841,7.00975e-05,7.38006e-05
-0.0014475,0.0222841,7.00975e-05,7.38006e-05
-0.00144625,0.0229465,7.00975e-05,7.60012e-05
-0.001445,0.0229465,-0.000600936,7.82306e-05
-0.00144375,0.0222841,-0.000265419,7.49153e-05
-0.0014425,0.0219529,-0.000600936,7.49296e-05
-0.00144125,0.0226153,-0.000265419,7.60156e-05
-0.00144,0.0226153,-0.000265419,7.60156e-05
-0.00143875,0.0222841,-0.000265419,7.49153e-05
-0.0014375,0.0219529,-0.000265419,7.3815e-05
-0.00143625,0.0222841,-0.000265419,7.49153e-05
-0.001435,0.0226153,-0.000265419,7.60156e-05
-0.00143375,0.0226153,7.00975e-05,7.49009e-05
-0.0014325,0.0222841,-0.000600936,7.60299e-05
-0.00143125,0.0226153,-0.000265419,7.60156e-05
-0.00143,0.0222841,-0.000265419,7.49153e-05
-0.00142875,0.0222841,-0.000265419,7.49153e-05
-0.0014275,0.0226153,-0.000600936,7.71302e-05
-0.00142625,0.0222841,-0.000600936,7.60299e-05
-0.001425,0.0222841,-0.000265419,7.49153e-05
-0.00142375,0.0219529,-0.000600936,7.49296e-05
-0.0014225,0.0222841,-0.000265419,7.49153e-05
-0.00142125,0.0226153,-0.000600936,7.71302e-05
-0.00142,0.0222841,7.00975e-05,7.38006e-05
