#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A36376
#Date Time: 2019-03-14 15:58:00.707
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 2.95 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -500 mV
#Channel 2: Range: 500 mV/div Offset: -500 mV
#Math 2: Function: (C1-C2)/0.00017053

Time (s),Channel 1 (V),Channel 2 (V),Math 2 (Ω)
-0.00446875,-0.0220958,-0.000265419,-128.015
-0.0044675,-0.0230894,7.00975e-05,-135.809
-0.00446625,-0.0240829,-0.000600936,-137.7
-0.004465,-0.0244141,-0.000600936,-139.642
-0.00446375,-0.0237517,-0.000265419,-137.725
-0.0044625,-0.0234205,7.00975e-05,-137.751
-0.00446125,-0.0237517,-0.000265419,-137.725
-0.00446,-0.0240829,-0.000265419,-139.668
-0.00445875,-0.0237517,7.00975e-05,-139.693
-0.0044575,-0.0237517,7.00975e-05,-139.693
-0.00445625,-0.0234205,7.00975e-05,-137.751
-0.004455,-0.0234205,-0.000265419,-135.783
-0.00445375,-0.0237517,-0.000265419,-137.725
-0.0044525,-0.0240829,-0.000265419,-139.668
-0.00445125,-0.0237517,7.00975e-05,-139.693
-0.00445,-0.0167967,0.000405614,-100.876
-0.00444875,0.00506204,0.000405614,27.3056
-0.0044475,0.00969875,0.000405614,54.4956
-0.00444625,0.0113547,0.000405614,64.2063
-0.004445,0.0126795,0.000405614,71.9748
-0.00444375,0.0133419,0.000405614,75.8591
-0.0044425,0.0140043,0.000405614,79.7434
-0.00444125,0.0143354,7.00975e-05,83.653
-0.00444,0.0149978,-0.000265419,89.5048
-0.00443875,0.0156602,0.000405614,89.4541
-0.0044375,0.0163226,7.00975e-05,95.3058
-0.00443625,0.016985,-0.000265419,101.158
-0.004435,0.0173162,7.00975e-05,101.132
-0.00443375,0.0173162,0.000741131,97.1973
-0.0044325,0.0176474,0.000405614,101.107
-0.00443125,0.0179786,0.000741131,101.082
-0.00443,0.018641,0.000741131,104.966
-0.00442875,0.0189721,-0.000265419,112.81
-0.0044275,0.0189721,0.000405614,108.875
-0.00442625,0.0196345,0.000405614,112.76
-0.004425,0.0196345,7.00975e-05,114.727
-0.00442375,0.0199657,-0.000265419,118.637
-0.0044225,0.0206281,0.000405614,118.586
-0.00442125,0.0202969,0.000741131,114.677
-0.00442,0.0209593,7.00975e-05,122.496
-0.00441875,0.0209593,0.000405614,120.528
-0.0044175,0.0209593,0.000741131,118.561
-0.00441625,0.0209593,7.00975e-05,122.496
-0.004415,0.0212905,7.00975e-05,124.438
-0.00441375,0.0216217,7.00975e-05,126.38
-0.0044125,0.0219529,0.000405614,126.355
-0.00441125,0.0226153,7.00975e-05,132.206
-0.00441,0.0222841,7.00975e-05,130.264
-0.00440875,0.0226153,0.000405614,130.239
-0.0044075,0.0226153,7.00975e-05,132.206
-0.00440625,0.0229465,7.00975e-05,134.149
-0.004405,0.0232777,-0.000265419,138.058
-0.00440375,0.0232777,7.00975e-05,136.091
-0.0044025,0.0232777,-0.000265419,138.058
-0.00440125,0.0236088,-0.000265419,140
-0.0044,0.0236088,7.00975e-05,138.033
-0.00439875,0.0236088,7.00975e-05,138.033
-0.0043975,0.02394,7.00975e-05,139.975
-0.00439625,0.0246024,-0.000265419,145.827
-0.004395,0.0246024,0.000405614,141.892
-0.00439375,0.0242712,0.000405614,139.95
-0.0043925,0.0242712,0.000405614,139.95
-0.00439125,0.0246024,0.000741131,139.924
-0.00439,0.0246024,-0.000265419,145.827
-0.00438875,0.0226153,-0.00127197,140.076
-0.0043875,0.0219529,-0.000936452,134.225
-0.00438625,0.0216217,-0.000936452,132.283
-0.004385,0.0216217,-0.00127197,134.25
-0.00438375,0.0219529,-0.000600936,132.257
-0.0043825,0.0222841,-0.000600936,134.199
-0.00438125,0.0222841,-0.000265419,132.232
-0.00438,0.0226153,-0.000265419,134.174
-0.00437875,0.0226153,7.00975e-05,132.206
-0.0043775,0.0222841,7.00975e-05,130.264
-0.00437625,0.0222841,-0.000265419,132.232
-0.004375,0.0222841,-0.000265419,132.232
-0.00437375,0.0219529,-0.000265419,130.29
-0.0043725,0.0222841,7.00975e-05,130.264
-0.00437125,0.0226153,0.000405614,130.239
-0.00437,0.0222841,0.000405614,128.297
-0.00436875,0.0222841,7.00975e-05,130.264
-0.0043675,0.0219529,7.00975e-05,128.322
-0.00436625,0.0219529,-0.000265419,130.29
-0.004365,0.0222841,7.00975e-05,130.264
-0.00436375,0.0222841,-0.000265419,132.232
-0.0043625,0.0222841,7.00975e-05,130.264
-0.00436125,0.0222841,7.00975e-05,130.264
-0.00436,0.0219529,-0.000265419,130.29
-0.00435875,0.0219529,7.00975e-05,128.322
-0.0043575,0.0216217,0.000405614,124.413
-0.00435625,0.0222841,7.00975e-05,130.264
-0.004355,0.0216217,7.00975e-05,126.38
-0.00435375,0.0216217,7.00975e-05,126.38
-0.0043525,0.0219529,-0.000265419,130.29
-0.00435125,0.0219529,-0.000265419,130.29
-0.00435,0.0219529,-0.000265419,130.29
-0.00434875,0.0219529,-0.000265419,130.29
-0.0043475,0.0219529,7.00975e-05,128.322
-0.00434625,0.0219529,7.00975e-05,128.322
-0.004345,0.0219529,7.00975e-05,128.322
-0.00434375,0.0216217,0.000405614,124.413
-0.0043425,0.0212905,0.000405614,122.47
-0.00434125,0.0212905,0.000405614,122.47
-0.00434,0.0209593,7.00975e-05,122.496
-0.00433875,0.0209593,7.00975e-05,122.496
-0.0043375,0.0209593,7.00975e-05,122.496
-0.00433625,0.0209593,7.00975e-05,122.496
-0.004335,0.0212905,7.00975e-05,124.438
-0.00433375,0.0212905,-0.000265419,126.405
-0.0043325,0.0209593,0.000405614,120.528
-0.00433125,0.0212905,7.00975e-05,124.438
-0.00433,0.0209593,7.00975e-05,122.496
-0.00432875,0.0206281,7.00975e-05,120.554
-0.0043275,0.0212905,7.00975e-05,124.438
-0.00432625,0.0206281,7.00975e-05,120.554
-0.004325,0.0206281,7.00975e-05,120.554
-0.00432375,0.0202969,0.000405614,116.644
-0.0043225,0.0206281,0.000405614,118.586
-0.00432125,0.0202969,7.00975e-05,118.612
-0.00432,0.0202969,0.000405614,116.644
-0.00431875,0.0202969,0.000405614,116.644
-0.0043175,0.0199657,-0.000265419,118.637
-0.00431625,0.0196345,-0.000265419,116.695
-0.004315,0.0196345,-0.000265419,116.695
-0.00431375,0.0202969,7.00975e-05,118.612
-0.0043125,0.0199657,7.00975e-05,116.669
-0.00431125,0.0193033,-0.000265419,114.753
-0.00431,0.0196345,-0.000265419,116.695
-0.00430875,0.0196345,0.000405614,112.76
-0.0043075,0.0196345,-0.000265419,116.695
-0.00430625,0.0193033,-0.000265419,114.753
-0.004305,0.0189721,-0.000600936,114.778
-0.00430375,0.0189721,7.00975e-05,110.843
-0.0043025,0.0189721,7.00975e-05,110.843
-0.00430125,0.0189721,7.00975e-05,110.843
-0.0043,0.0189721,-0.000265419,112.81
-0.00429875,0.0189721,-0.000265419,112.81
-0.0042975,0.018641,-0.000265419,110.868
-0.00429625,0.018641,-0.000600936,112.836
-0.004295,0.0183098,-0.000600936,110.894
-0.00429375,0.0183098,-0.000265419,108.926
-0.0042925,0.0183098,0.000405614,104.991
-0.00429125,0.0183098,7.00975e-05,106.959
-0.00429,0.00638682,-0.000265419,39.0092
-0.00428875,-0.0114976,-0.000936452,-61.9313
-0.0042875,-0.0141471,-0.000265419,-81.4034
-0.00428625,-0.0148095,7.00975e-05,-87.2552
-0.004285,-0.0158031,7.00975e-05,-93.0816
-0.00428375,-0.0161343,0.000405614,-96.9912
-0.0042825,-0.0167967,7.00975e-05,-98.908
-0.00428125,-0.0171279,7.00975e-05,-100.85
-0.00428,-0.0174591,0.000405614,-104.76
-0.00427875,-0.0184527,7.00975e-05,-108.619
-0.0042775,-0.0184527,7.00975e-05,-108.619
-0.00427625,-0.0187838,-0.000265419,-108.593
-0.004275,-0.0194462,-0.000265419,-112.478
-0.00427375,-0.0201086,7.00975e-05,-118.329
-0.0042725,-0.0201086,-0.000265419,-116.362
-0.00427125,-0.0204398,-0.000265419,-118.304
-0.00427,-0.020771,7.00975e-05,-122.214
-0.00426875,-0.020771,7.00975e-05,-122.214
-0.0042675,-0.0214334,-0.000265419,-124.13
-0.00426625,-0.0211022,7.00975e-05,-124.156
-0.004265,-0.0214334,-0.000265419,-124.13
-0.00426375,-0.0214334,-0.000265419,-124.13
-0.0042625,-0.0217646,7.00975e-05,-128.04
-0.00426125,-0.0220958,7.00975e-05,-129.982
-0.00426,-0.0220958,-0.000600936,-126.047
-0.00425875,-0.0220958,-0.000265419,-128.015
-0.0042575,-0.0220958,7.00975e-05,-129.982
-0.00425625,-0.0220958,0.000405614,-131.95
-0.004255,-0.0220958,-0.000265419,-128.015
-0.00425375,-0.022427,-0.000265419,-129.957
-0.0042525,-0.022427,7.00975e-05,-131.924
-0.00425125,-0.0217646,7.00975e-05,-128.04
-0.00425,-0.0227582,7.00975e-05,-133.867
-0.00424875,-0.0230894,0.000405614,-137.776
-0.0042475,-0.0230894,0.000405614,-137.776
-0.00424625,-0.0230894,0.000405614,-137.776
-0.004245,-0.0230894,7.00975e-05,-135.809
-0.00424375,-0.0230894,7.00975e-05,-135.809
-0.0042425,-0.0227582,7.00975e-05,-133.867
-0.00424125,-0.0230894,0.000405614,-137.776
-0.00424,-0.0230894,7.00975e-05,-135.809
-0.00423875,-0.0227582,0.000405614,-135.834
-0.0042375,-0.0230894,0.000405614,-137.776
-0.00423625,-0.0230894,7.00975e-05,-135.809
-0.004235,-0.0230894,0.000741131,-139.744
-0.00423375,-0.0230894,0.000741131,-139.744
-0.0042325,-0.0234205,0.00107665,-143.653
-0.00423125,-0.0234205,7.00975e-05,-137.751
-0.00423,-0.0234205,7.00975e-05,-137.751
-0.00422875,-0.0230894,-0.000265419,-133.841
-0.0042275,-0.0230894,-0.000265419,-133.841
-0.00422625,-0.0234205,0.000405614,-139.718
-0.004225,-0.0234205,7.00975e-05,-137.751
-0.00422375,-0.0234205,7.00975e-05,-137.751
-0.0042225,-0.0237517,-0.000265419,-137.725
-0.00422125,-0.0234205,7.00975e-05,-137.751
-0.00422,-0.0234205,7.00975e-05,-137.751
-0.00421875,-0.0230894,7.00975e-05,-135.809
-0.0042175,-0.0237517,7.00975e-05,-139.693
-0.00421625,-0.0237517,7.00975e-05,-139.693
-0.004215,-0.0234205,7.00975e-05,-137.751
-0.00421375,-0.0234205,7.00975e-05,-137.751
-0.0042125,-0.0234205,0.000405614,-139.718
-0.00421125,-0.0237517,0.000405614,-141.66
-0.00421,-0.0237517,0.000405614,-141.66
-0.00420875,-0.0234205,0.000405614,-139.718
-0.0042075,-0.0227582,7.00975e-05,-133.867
-0.00420625,-0.0234205,7.00975e-05,-137.751
-0.004205,-0.0234205,0.000405614,-139.718
-0.00420375,-0.0230894,0.000741131,-139.744
-0.0042025,-0.0230894,0.000741131,-139.744
-0.00420125,-0.0230894,7.00975e-05,-135.809
-0.0042,-0.0234205,7.00975e-05,-137.751
-0.00419875,-0.0234205,0.000405614,-139.718
-0.0041975,-0.0230894,0.000405614,-137.776
-0.00419625,-0.0234205,7.00975e-05,-137.751
-0.004195,-0.0234205,0.000405614,-139.718
-0.00419375,-0.0230894,0.000405614,-137.776
-0.0041925,-0.0234205,0.000405614,-139.718
-0.00419125,-0.0227582,7.00975e-05,-133.867
-0.00419,-0.0230894,7.00975e-05,-135.809
-0.00418875,-0.0227582,0.000405614,-135.834
-0.0041875,-0.0227582,0.000405614,-135.834
-0.00418625,-0.0230894,7.00975e-05,-135.809
-0.004185,-0.0234205,-0.000600936,-133.816
-0.00418375,-0.0230894,-0.000600936,-131.874
-0.0041825,-0.0234205,7.00975e-05,-137.751
-0.00418125,-0.0230894,7.00975e-05,-135.809
-0.00418,-0.0227582,7.00975e-05,-133.867
-0.00417875,-0.0227582,7.00975e-05,-133.867
-0.0041775,-0.0230894,0.000405614,-137.776
-0.00417625,-0.0234205,0.000405614,-139.718
-0.004175,-0.0227582,7.00975e-05,-133.867
-0.00417375,-0.0227582,7.00975e-05,-133.867
-0.0041725,-0.0227582,7.00975e-05,-133.867
-0.00417125,-0.0230894,0.000741131,-139.744
-0.00417,-0.0227582,7.00975e-05,-133.867
-0.00416875,-0.0220958,7.00975e-05,-129.982
-0.0041675,-0.022427,7.00975e-05,-131.924
-0.00416625,-0.022427,0.000405614,-133.892
-0.004165,-0.022427,0.000405614,-133.892
-0.00416375,-0.022427,0.000405614,-133.892
-0.0041625,-0.0220958,0.000405614,-131.95
-0.00416125,-0.0220958,-0.000265419,-128.015
-0.00416,-0.022427,-0.000265419,-129.957
-0.00415875,-0.0220958,7.00975e-05,-129.982
-0.0041575,-0.0217646,7.00975e-05,-128.04
-0.00415625,-0.0217646,7.00975e-05,-128.04
-0.004155,-0.0220958,7.00975e-05,-129.982
-0.00415375,-0.0220958,0.000405614,-131.95
-0.0041525,-0.0217646,7.00975e-05,-128.04
-0.00415125,-0.0217646,0.000405614,-130.008
-0.00415,-0.0217646,0.000405614,-130.008
-0.00414875,-0.0227582,-0.000265419,-131.899
-0.0041475,-0.0240829,-0.000936452,-135.733
-0.00414625,-0.0240829,-0.000600936,-137.7
-0.004145,-0.0244141,-0.000265419,-141.61
-0.00414375,-0.0240829,-0.000265419,-139.668
-0.0041425,-0.0240829,7.00975e-05,-141.635
-0.00414125,-0.0240829,-0.000265419,-139.668
-0.00414,-0.0240829,7.00975e-05,-141.635
-0.00413875,-0.0240829,7.00975e-05,-141.635
-0.0041375,-0.0237517,0.000405614,-141.66
-0.00413625,-0.0240829,7.00975e-05,-141.635
-0.004135,-0.0244141,-0.000265419,-141.61
-0.00413375,-0.0240829,7.00975e-05,-141.635
-0.0041325,-0.0237517,-0.000265419,-137.725
-0.00413125,-0.0240829,-0.000265419,-139.668
-0.00413,-0.00785448,0.000741131,-50.4053
-0.00412875,0.00771159,0.00141216,36.9403
-0.0041275,0.0100299,0.000405614,56.4377
-0.00412625,0.0116859,7.00975e-05,68.1159
-0.004125,0.0123483,-0.000265419,73.9677
-0.00412375,0.0133419,0.000405614,75.8591
-0.0041225,0.0143354,0.000405614,81.6855
-0.00412125,0.0143354,-0.000265419,85.6205
-0.00412,0.0149978,-0.000265419,89.5048
-0.00411875,0.015329,7.00975e-05,89.4794
-0.0041175,0.0163226,7.00975e-05,95.3058
-0.00411625,0.0166538,-0.000265419,99.2155
-0.004115,0.0173162,7.00975e-05,101.132
-0.00411375,0.0179786,-0.000265419,106.984
-0.0041125,0.0179786,-0.000265419,106.984
-0.00411125,0.0179786,-0.000265419,106.984
-0.00411,0.018641,7.00975e-05,108.901
-0.00410875,0.0189721,0.000405614,108.875
-0.0041075,0.018641,0.000405614,106.933
-0.00410625,0.018641,7.00975e-05,108.901
-0.004105,0.0193033,7.00975e-05,112.785
-0.00410375,0.0199657,7.00975e-05,116.669
-0.0041025,0.0199657,0.000405614,114.702
-0.00410125,0.0206281,0.000405614,118.586
-0.0041,0.0206281,7.00975e-05,120.554
-0.00409875,0.0206281,7.00975e-05,120.554
-0.0040975,0.0209593,7.00975e-05,122.496
-0.00409625,0.0206281,-0.000600936,124.489
-0.004095,0.0212905,-0.000600936,128.373
-0.00409375,0.0219529,0.000405614,126.355
-0.0040925,0.0216217,7.00975e-05,126.38
-0.00409125,0.0216217,-0.000265419,128.348
-0.00409,0.0219529,-0.000265419,130.29
-0.00408875,0.0222841,0.000405614,128.297
-0.0040875,0.0222841,7.00975e-05,130.264
-0.00408625,0.0222841,0.000405614,128.297
-0.004085,0.0222841,7.00975e-05,130.264
-0.00408375,0.0226153,0.000405614,130.239
-0.0040825,0.0229465,0.000405614,132.181
-0.00408125,0.0232777,0.000405614,134.123
-0.00408,0.02394,7.00975e-05,139.975
-0.00407875,0.02394,7.00975e-05,139.975
-0.0040775,0.0242712,-0.000265419,143.885
-0.00407625,0.02394,-0.000265419,141.943
-0.004075,0.02394,7.00975e-05,139.975
-0.00407375,0.0246024,7.00975e-05,143.859
-0.0040725,0.0242712,-0.000265419,143.885
-0.00407125,0.0246024,7.00975e-05,143.859
-0.00407,0.0232777,-0.000936452,141.993
-0.00406875,0.0219529,-0.000600936,132.257
-0.0040675,0.0219529,-0.000600936,132.257
-0.00406625,0.0219529,-0.000936452,134.225
-0.004065,0.0216217,-0.000265419,128.348
-0.00406375,0.0226153,7.00975e-05,132.206
-0.0040625,0.0229465,-0.000265419,136.116
-0.00406125,0.0226153,-0.000600936,136.141
-0.00406,0.0229465,-0.000265419,136.116
-0.00405875,0.0226153,7.00975e-05,132.206
-0.0040575,0.0229465,7.00975e-05,134.149
-0.00405625,0.0226153,-0.000265419,134.174
-0.004055,0.0222841,-0.000600936,134.199
-0.00405375,0.0219529,-0.000265419,130.29
-0.0040525,0.0222841,-0.000265419,132.232
-0.00405125,0.0222841,7.00975e-05,130.264
-0.00405,0.0219529,-0.000265419,130.29
-0.00404875,0.0222841,-0.000265419,132.232
-0.0040475,0.0222841,-0.000265419,132.232
-0.00404625,0.0219529,-0.000265419,130.29
-0.004045,0.0222841,-0.000600936,134.199
-0.00404375,0.0219529,-0.000265419,130.29
-0.0040425,0.0222841,-0.000600936,134.199
-0.00404125,0.0216217,-0.000600936,130.315
-0.00404,0.0216217,-0.000600936,130.315
-0.00403875,0.0216217,-0.000265419,128.348
-0.0040375,0.0216217,-0.000265419,128.348
-0.00403625,0.0212905,-0.000265419,126.405
-0.004035,0.0212905,-0.000265419,126.405
-0.00403375,0.0219529,-0.000265419,130.29
-0.0040325,0.0216217,-0.000265419,128.348
-0.00403125,0.0216217,7.00975e-05,126.38
-0.00403,0.0209593,-0.000265419,124.463
-0.00402875,0.0212905,7.00975e-05,124.438
-0.0040275,0.0216217,7.00975e-05,126.38
-0.00402625,0.0216217,-0.000265419,128.348
-0.004025,0.0212905,-0.000600936,128.373
-0.00402375,0.0212905,-0.000600936,128.373
-0.0040225,0.0216217,-0.000265419,128.348
-0.00402125,0.0212905,-0.000600936,128.373
-0.00402,0.0209593,-0.000265419,124.463
-0.00401875,0.0209593,-0.000265419,124.463
-0.0040175,0.0209593,-0.000265419,124.463
-0.00401625,0.0202969,-0.000265419,120.579
-0.004015,0.0206281,-0.000265419,122.521
-0.00401375,0.0199657,-0.000265419,118.637
-0.0040125,0.0206281,-0.000600936,124.489
-0.00401125,0.0196345,-0.000265419,116.695
-0.00401,0.0199657,-0.000265419,118.637
-0.00400875,0.0206281,-0.000265419,122.521
-0.0040075,0.0199657,-0.000600936,120.604
-0.00400625,0.0202969,-0.000265419,120.579
-0.004005,0.0202969,-0.000265419,120.579
-0.00400375,0.0199657,-0.000265419,118.637
-0.0040025,0.0196345,-0.000265419,116.695
-0.00400125,0.0196345,-0.000936452,120.63
-0.004,0.0196345,-0.000936452,120.63
-0.00399875,0.0196345,-0.000265419,116.695
-0.0039975,0.0196345,-0.000600936,118.662
-0.00399625,0.0193033,-0.000600936,116.72
-0.003995,0.0196345,-0.000265419,116.695
-0.00399375,0.0199657,7.00975e-05,116.669
-0.0039925,0.0193033,-0.000265419,114.753
-0.00399125,0.0189721,-0.000600936,114.778
-0.00399,0.0193033,-0.000600936,116.72
-0.00398875,0.0193033,-0.000265419,114.753
-0.0039875,0.0189721,-0.000265419,112.81
-0.00398625,0.0189721,-0.000600936,114.778
-0.003985,0.018641,-0.000265419,110.868
-0.00398375,0.018641,-0.000265419,110.868
-0.0039825,0.0189721,-0.000265419,112.81
-0.00398125,0.0189721,-0.000265419,112.81
-0.00398,0.0183098,-0.000600936,110.894
-0.00397875,0.0179786,-0.000600936,108.952
-0.0039775,0.0179786,-0.000265419,106.984
-0.00397625,0.0179786,-0.000600936,108.952
-0.003975,0.0179786,-0.000600936,108.952
-0.00397375,0.018641,7.00975e-05,108.901
-0.0039725,0.0176474,-0.000600936,107.009
-0.00397125,0.0176474,-0.000265419,105.042
-0.00397,-0.00388016,-0.000936452,-17.2621
-0.00396875,-0.0128224,-0.000265419,-73.6349
-0.0039675,-0.0141471,7.00975e-05,-83.3709
-0.00396625,-0.0151407,0.000405614,-91.1648
-0.003965,-0.0158031,0.000405614,-95.0491
-0.00396375,-0.0164655,7.00975e-05,-96.9659
-0.0039625,-0.0171279,7.00975e-05,-100.85
-0.00396125,-0.0177903,7.00975e-05,-104.734
-0.00396,-0.0184527,-0.000600936,-104.684
-0.00395875,-0.0187838,-0.000265419,-108.593
-0.0039575,-0.0187838,-0.000265419,-108.593
-0.00395625,-0.019115,7.00975e-05,-112.503
-0.003955,-0.0197774,-0.000600936,-112.452
-0.00395375,-0.0201086,7.00975e-05,-118.329
-0.0039525,-0.0201086,7.00975e-05,-118.329
-0.00395125,-0.0201086,-0.000265419,-116.362
-0.00395,-0.0214334,-0.000600936,-122.163
-0.00394875,-0.020771,7.00975e-05,-122.214
-0.0039475,-0.0211022,-0.000265419,-122.188
-0.00394625,-0.0211022,-0.000265419,-122.188
-0.003945,-0.0211022,-0.000265419,-122.188
-0.00394375,-0.0217646,-0.000600936,-124.105
-0.0039425,-0.0214334,-0.000265419,-124.13
-0.00394125,-0.0217646,7.00975e-05,-128.04
-0.00394,-0.0220958,7.00975e-05,-129.982
-0.00393875,-0.0220958,-0.000265419,-128.015
-0.0039375,-0.022427,-0.000265419,-129.957
-0.00393625,-0.0227582,-0.000265419,-131.899
-0.003935,-0.0230894,0.000741131,-139.744
-0.00393375,-0.022427,0.000741131,-135.859
-0.0039325,-0.0227582,7.00975e-05,-133.867
-0.00393125,-0.0230894,7.00975e-05,-135.809
-0.00393,-0.0230894,7.00975e-05,-135.809
-0.00392875,-0.0227582,7.00975e-05,-133.867
-0.0039275,-0.0230894,7.00975e-05,-135.809
-0.00392625,-0.0230894,7.00975e-05,-135.809
-0.003925,-0.0234205,-0.000265419,-135.783
-0.00392375,-0.0234205,0.000405614,-139.718
-0.0039225,-0.0230894,0.000405614,-137.776
-0.00392125,-0.0230894,-0.000265419,-133.841
-0.00392,-0.0234205,-0.000265419,-135.783
-0.00391875,-0.0230894,7.00975e-05,-135.809
-0.0039175,-0.0237517,7.00975e-05,-139.693
-0.00391625,-0.0230894,7.00975e-05,-135.809
-0.003915,-0.0234205,-0.000265419,-135.783
-0.00391375,-0.0237517,7.00975e-05,-139.693
-0.0039125,-0.0234205,-0.000265419,-135.783
-0.00391125,-0.0234205,-0.000265419,-135.783
-0.00391,-0.0237517,7.00975e-05,-139.693
-0.00390875,-0.0237517,-0.000265419,-137.725
-0.0039075,-0.0234205,-0.000265419,-135.783
-0.00390625,-0.0244141,7.00975e-05,-143.577
-0.003905,-0.0240829,-0.000265419,-139.668
-0.00390375,-0.0237517,7.00975e-05,-139.693
-0.0039025,-0.0237517,7.00975e-05,-139.693
-0.00390125,-0.0237517,-0.000265419,-137.725
-0.0039,-0.0234205,7.00975e-05,-137.751
-0.00389875,-0.0237517,7.00975e-05,-139.693
-0.0038975,-0.0237517,7.00975e-05,-139.693
-0.00389625,-0.0237517,-0.000600936,-135.758
-0.003895,-0.0240829,-0.000265419,-139.668
-0.00389375,-0.0234205,-0.000265419,-135.783
-0.0038925,-0.0234205,7.00975e-05,-137.751
-0.00389125,-0.0237517,-0.000265419,-137.725
-0.00389,-0.0240829,-0.000265419,-139.668
-0.00388875,-0.0237517,0.000405614,-141.66
-0.0038875,-0.0234205,7.00975e-05,-137.751
-0.00388625,-0.0237517,7.00975e-05,-139.693
-0.003885,-0.0234205,7.00975e-05,-137.751
-0.00388375,-0.0234205,0.000405614,-139.718
-0.0038825,-0.0234205,0.000405614,-139.718
-0.00388125,-0.0234205,7.00975e-05,-137.751
-0.00388,-0.0234205,0.000405614,-139.718
-0.00387875,-0.0230894,7.00975e-05,-135.809
-0.0038775,-0.0230894,-0.000265419,-133.841
-0.00387625,-0.0234205,7.00975e-05,-137.751
-0.003875,-0.0234205,7.00975e-05,-137.751
-0.00387375,-0.0234205,0.000405614,-139.718
-0.0038725,-0.0230894,0.000741131,-139.744
-0.00387125,-0.0230894,7.00975e-05,-135.809
-0.00387,-0.0234205,0.000405614,-139.718
-0.00386875,-0.0234205,0.000405614,-139.718
-0.0038675,-0.0230894,7.00975e-05,-135.809
-0.00386625,-0.0230894,7.00975e-05,-135.809
-0.003865,-0.0227582,7.00975e-05,-133.867
-0.00386375,-0.0227582,-0.000265419,-131.899
-0.0038625,-0.0227582,0.000405614,-135.834
-0.00386125,-0.0227582,0.000405614,-135.834
-0.00386,-0.0227582,0.000405614,-135.834
-0.00385875,-0.0227582,0.000405614,-135.834
-0.0038575,-0.0227582,7.00975e-05,-133.867
-0.00385625,-0.0227582,0.000405614,-135.834
-0.003855,-0.0227582,7.00975e-05,-133.867
-0.00385375,-0.0227582,7.00975e-05,-133.867
-0.0038525,-0.0227582,0.000405614,-135.834
-0.00385125,-0.0227582,0.000405614,-135.834
-0.00385,-0.0227582,-0.000265419,-131.899
-0.00384875,-0.0220958,-0.000265419,-128.015
-0.0038475,-0.022427,0.000405614,-133.892
-0.00384625,-0.0227582,0.000405614,-135.834
-0.003845,-0.0227582,0.000405614,-135.834
-0.00384375,-0.0220958,7.00975e-05,-129.982
-0.0038425,-0.0220958,0.000405614,-131.95
-0.00384125,-0.022427,-0.000265419,-129.957
-0.00384,-0.0227582,-0.000265419,-131.899
-0.00383875,-0.0227582,0.000405614,-135.834
-0.0038375,-0.022427,0.000405614,-133.892
-0.00383625,-0.022427,7.00975e-05,-131.924
-0.003835,-0.022427,-0.000600936,-127.989
-0.00383375,-0.0220958,7.00975e-05,-129.982
-0.0038325,-0.0220958,7.00975e-05,-129.982
-0.00383125,-0.0217646,7.00975e-05,-128.04
-0.00383,-0.022427,7.00975e-05,-131.924
-0.00382875,-0.0234205,-0.000265419,-135.783
-0.0038275,-0.0237517,-0.000600936,-135.758
-0.00382625,-0.0240829,-0.000600936,-137.7
-0.003825,-0.0244141,-0.000265419,-141.61
-0.00382375,-0.0240829,-0.000600936,-137.7
-0.0038225,-0.0244141,7.00975e-05,-143.577
-0.00382125,-0.0247453,7.00975e-05,-145.519
-0.00382,-0.0237517,0.000405614,-141.66
-0.00381875,-0.0240829,7.00975e-05,-141.635
-0.0038175,-0.0244141,-0.000265419,-141.61
-0.00381625,-0.0240829,7.00975e-05,-141.635
-0.003815,-0.0240829,7.00975e-05,-141.635
-0.00381375,-0.0244141,-0.000265419,-141.61
-0.0038125,-0.0240829,7.00975e-05,-141.635
-0.00381125,-0.0220958,7.00975e-05,-129.982
-0.00381,0.00141892,0.00107665,2.00712
-0.00380875,0.00936755,0.00107665,48.6185
-0.0038075,0.0106923,0.00107665,56.387
-0.00380625,0.0116859,0.000741131,64.1809
-0.003805,0.0126795,7.00975e-05,73.9423
-0.00380375,0.0133419,7.00975e-05,77.8266
-0.0038025,0.0133419,7.00975e-05,77.8266
-0.00380125,0.0146666,-0.000265419,87.5626
-0.0038,0.0146666,-0.000265419,87.5626
-0.00379875,0.015329,7.00975e-05,89.4794
-0.0037975,0.0163226,7.00975e-05,95.3058
-0.00379625,0.0166538,7.00975e-05,97.248
-0.003795,0.0166538,7.00975e-05,97.248
-0.00379375,0.0173162,-0.000265419,103.1
