#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A36376
#Date Time: 2019-03-14 16:46:10.204
#Sample rate: 800Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: -2 V
#Channel 2: Range: 1 V/div Offset: -2 V
#Our λ: Function: C1/5*(1.36-0.65)+0.65
#Their λ: Function: C2/5*(1.36-0.68)+0.68
#Difference λ: Function: M2 -M1 

Time (s),Channel 1 (V),Channel 2 (V),Our λ (λ),Their λ (λ),Difference λ (λ)
-4.65125,2.41061,2.18254,0.992307,0.976825,-0.0154822
-4.65,2.41789,2.18254,0.99334,0.976825,-0.016515
-4.64875,2.41789,2.18254,0.99334,0.976825,-0.016515
-4.6475,2.41789,2.18254,0.99334,0.976825,-0.016515
-4.64625,2.41789,2.18254,0.99334,0.976825,-0.016515
-4.645,2.41789,2.18254,0.99334,0.976825,-0.016515
-4.64375,2.41789,2.18254,0.99334,0.976825,-0.016515
-4.6425,2.41789,2.18254,0.99334,0.976825,-0.016515
-4.64125,2.41789,2.18254,0.99334,0.976825,-0.016515
-4.64,2.40334,2.18254,0.991274,0.976825,-0.0144495
-4.63875,2.40334,2.18254,0.991274,0.976825,-0.0144495
-4.6375,2.40334,2.18254,0.991274,0.976825,-0.0144495
-4.63625,2.40334,2.18254,0.991274,0.976825,-0.0144495
-4.635,2.40334,2.18254,0.991274,0.976825,-0.0144495
-4.63375,2.40334,2.18254,0.991274,0.976825,-0.0144495
-4.6325,2.40334,2.18254,0.991274,0.976825,-0.0144495
-4.63125,2.40334,2.18254,0.991274,0.976825,-0.0144495
-4.63,2.38516,2.18254,0.988692,0.976825,-0.0118677
-4.62875,2.3197,2.18254,0.979398,0.976825,-0.00257306
-4.6275,2.3197,2.18254,0.979398,0.976825,-0.00257306
-4.62625,2.3197,2.18254,0.979398,0.976825,-0.00257306
-4.625,2.3197,2.18254,0.979398,0.976825,-0.00257306
-4.62375,2.3197,2.18254,0.979398,0.976825,-0.00257306
-4.6225,2.3197,2.18254,0.979398,0.976825,-0.00257306
-4.62125,2.3197,2.18254,0.979398,0.976825,-0.00257306
-4.62,2.3197,2.18254,0.979398,0.976825,-0.00257306
-4.61875,2.37425,2.18254,0.987143,0.976825,-0.0103186
-4.6175,2.44334,2.18254,0.996954,0.976825,-0.0201295
-4.61625,2.44334,2.18254,0.996954,0.976825,-0.0201295
-4.615,2.44698,2.18254,0.997471,0.976825,-0.0206459
-4.61375,2.44698,2.18254,0.997471,0.976825,-0.0206459
-4.6125,2.44698,2.18254,0.997471,0.976825,-0.0206459
-4.61125,2.44334,2.18254,0.996954,0.976825,-0.0201295
-4.61,2.44334,2.18254,0.996954,0.976825,-0.0201295
-4.60875,2.44698,2.18254,0.997471,0.976825,-0.0206459
-4.6075,2.55607,2.18254,1.01296,0.976825,-0.0361369
-4.60625,2.60698,2.18254,1.02019,0.976825,-0.043366
-4.605,2.60698,2.18254,1.02019,0.976825,-0.043366
-4.60375,2.60698,2.18254,1.02019,0.976825,-0.043366
-4.6025,2.60698,2.18254,1.02019,0.976825,-0.043366
-4.60125,2.60698,2.18254,1.02019,0.976825,-0.043366
-4.6,2.60698,2.18254,1.02019,0.976825,-0.043366
-4.59875,2.60698,2.18254,1.02019,0.976825,-0.043366
-4.5975,2.60698,2.18254,1.02019,0.976825,-0.043366
-4.59625,2.62152,2.18254,1.02226,0.976825,-0.0454315
-4.595,2.62152,2.18254,1.02226,0.976825,-0.0454315
-4.59375,2.62152,2.18254,1.02226,0.976825,-0.0454315
-4.5925,2.62152,2.18254,1.02226,0.976825,-0.0454315
-4.59125,2.62152,2.18254,1.02226,0.976825,-0.0454315
-4.59,2.62152,2.18254,1.02226,0.976825,-0.0454315
-4.58875,2.62152,2.18254,1.02226,0.976825,-0.0454315
-4.5875,2.62152,2.18254,1.02226,0.976825,-0.0454315
-4.58625,2.61789,2.18254,1.02174,0.976825,-0.0449151
-4.585,2.59971,2.18254,1.01916,0.976825,-0.0423333
-4.58375,2.59971,2.18254,1.01916,0.976825,-0.0423333
-4.5825,2.59971,2.18254,1.01916,0.976825,-0.0423333
-4.58125,2.59971,2.18254,1.01916,0.976825,-0.0423333
-4.58,2.59971,2.18254,1.01916,0.976825,-0.0423333
-4.57875,2.59971,2.18254,1.01916,0.976825,-0.0423333
-4.5775,2.59971,2.18254,1.01916,0.976825,-0.0423333
-4.57625,2.59971,2.18254,1.01916,0.976825,-0.0423333
-4.575,2.58152,2.06455,1.01658,0.960779,-0.0557969
-4.57375,2.55243,1.96869,1.01245,0.947743,-0.0647028
-4.5725,2.55243,1.9392,1.01245,0.943731,-0.0687142
-4.57125,2.55243,1.93183,1.01245,0.942728,-0.069717
-4.57,2.55243,1.92814,1.01245,0.942227,-0.0702184
-4.56875,2.55243,1.92814,1.01245,0.942227,-0.0702184
-4.5675,2.55243,1.92814,1.01245,0.942227,-0.0702184
-4.56625,2.55243,1.92814,1.01245,0.942227,-0.0702184
-4.565,2.55243,1.92814,1.01245,0.942227,-0.0702184
-4.56375,2.5088,1.92814,1.00625,0.942227,-0.064022
-4.5625,2.48698,1.92814,1.00315,0.942227,-0.0609238
-4.56125,2.48698,1.92814,1.00315,0.942227,-0.0609238
-4.56,2.48698,1.92814,1.00315,0.942227,-0.0609238
-4.55875,2.48698,1.92814,1.00315,0.942227,-0.0609238
-4.5575,2.48698,1.92814,1.00315,0.942227,-0.0609238
-4.55625,2.48698,1.92814,1.00315,0.942227,-0.0609238
-4.555,2.48698,1.92814,1.00315,0.942227,-0.0609238
-4.55375,2.48698,1.92814,1.00315,0.942227,-0.0609238
-4.5525,2.32698,1.92814,0.980431,0.942227,-0.0382037
-4.55125,2.30516,1.92814,0.977332,0.942227,-0.0351055
-4.55,2.30516,1.92814,0.977332,0.942227,-0.0351055
-4.54875,2.30516,1.92814,0.977332,0.942227,-0.0351055
-4.5475,2.30516,1.92814,0.977332,0.942227,-0.0351055
-4.54625,2.30516,1.92814,0.977332,0.942227,-0.0351055
-4.545,2.30516,1.92814,0.977332,0.942227,-0.0351055
-4.54375,2.30516,1.92814,0.977332,0.942227,-0.0351055
-4.5425,2.31607,1.92814,0.978882,0.942227,-0.0366546
-4.54125,2.38879,1.92814,0.989209,0.942227,-0.0469819
-4.54,2.38879,1.92814,0.989209,0.942227,-0.0469819
-4.53875,2.38879,1.92814,0.989209,0.942227,-0.0469819
-4.5375,2.38879,1.92814,0.989209,0.942227,-0.0469819
-4.53625,2.38879,1.92814,0.989209,0.942227,-0.0469819
-4.535,2.38879,1.92814,0.989209,0.942227,-0.0469819
-4.53375,2.38879,1.92814,0.989209,0.942227,-0.0469819
-4.5325,2.38879,1.92814,0.989209,0.942227,-0.0469819
-4.53125,2.46516,1.92814,1.00005,0.942227,-0.0578256
-4.53,2.59971,1.92814,1.01916,0.942227,-0.0769312
-4.52875,2.59971,1.92814,1.01916,0.942227,-0.0769312
-4.5275,2.59971,1.92814,1.01916,0.942227,-0.0769312
-4.52625,2.59971,1.92814,1.01916,0.942227,-0.0769312
-4.525,2.59971,1.92814,1.01916,0.942227,-0.0769312
-4.52375,2.59971,1.92814,1.01916,0.942227,-0.0769312
-4.5225,2.59971,1.92814,1.01916,0.942227,-0.0769312
-4.52125,2.59971,1.92814,1.01916,0.942227,-0.0769312
-4.52,2.56334,1.92814,1.01399,0.942227,-0.0717675
-4.51875,2.53789,1.92814,1.01038,0.942227,-0.068153
-4.5175,2.53789,1.92814,1.01038,0.942227,-0.068153
-4.51625,2.53789,1.92814,1.01038,0.942227,-0.068153
-4.515,2.53789,1.92814,1.01038,0.942227,-0.068153
-4.51375,2.53789,1.92814,1.01038,0.942227,-0.068153
-4.5125,2.53789,1.93183,1.01038,0.942728,-0.0676516
-4.51125,2.53789,2.23415,1.01038,0.983845,-0.0265352
-4.51,2.53789,2.46643,1.01038,1.01543,0.0050542
-4.50875,2.46516,2.5291,1.00005,1.02396,0.0239057
-4.5075,2.45061,2.54385,0.997987,1.02596,0.0279768
-4.50625,2.45061,2.55123,0.997987,1.02697,0.0289796
-4.505,2.45061,2.55123,0.997987,1.02697,0.0289796
-4.50375,2.45061,2.55491,0.997987,1.02747,0.0294811
-4.5025,2.45061,2.55491,0.997987,1.02747,0.0294811
-4.50125,2.45061,2.55491,0.997987,1.02747,0.0294811
-4.5,2.45061,2.55491,0.997987,1.02747,0.0294811
-4.49875,2.45789,2.55491,0.99902,1.02747,0.0284483
-4.4975,2.52334,2.55491,1.00831,1.02747,0.0191537
-4.49625,2.52334,2.55491,1.00831,1.02747,0.0191537
-4.495,2.52334,2.55491,1.00831,1.02747,0.0191537
-4.49375,2.52334,2.55491,1.00831,1.02747,0.0191537
-4.4925,2.52334,2.55491,1.00831,1.02747,0.0191537
-4.49125,2.5197,2.55491,1.0078,1.02747,0.0196701
-4.49,2.52334,2.55491,1.00831,1.02747,0.0191537
-4.48875,2.52334,2.55491,1.00831,1.02747,0.0191537
-4.4875,2.5597,2.55491,1.01348,1.02747,0.0139901
-4.48625,2.64334,2.55491,1.02535,1.02747,0.00211362
-4.485,2.63971,2.55491,1.02484,1.02747,0.00262998
-4.48375,2.63971,2.55491,1.02484,1.02747,0.00262998
-4.4825,2.63971,2.55491,1.02484,1.02747,0.00262998
-4.48125,2.63971,2.55491,1.02484,1.02747,0.00262998
-4.48,2.63971,2.55491,1.02484,1.02747,0.00262998
-4.47875,2.64334,2.55491,1.02535,1.02747,0.00211362
-4.4775,2.64334,2.55491,1.02535,1.02747,0.00211362
-4.47625,2.6688,2.55491,1.02897,1.02747,-0.00150095
-4.475,2.69061,2.55491,1.03207,1.02747,-0.00459915
-4.47375,2.69061,2.55491,1.03207,1.02747,-0.00459915
-4.4725,2.69061,2.55491,1.03207,1.02747,-0.00459915
-4.47125,2.69061,2.55491,1.03207,1.02747,-0.00459915
-4.47,2.69061,2.55491,1.03207,1.02747,-0.00459915
-4.46875,2.69061,2.55491,1.03207,1.02747,-0.00459915
-4.4675,2.69061,2.55491,1.03207,1.02747,-0.00459915
-4.46625,2.69061,2.55491,1.03207,1.02747,-0.00459915
-4.465,2.7088,2.55491,1.03465,1.02747,-0.00718099
-4.46375,2.71243,2.55491,1.03517,1.02747,-0.00769735
-4.4625,2.71243,2.55491,1.03517,1.02747,-0.00769735
-4.46125,2.71243,2.55491,1.03517,1.02747,-0.00769735
-4.46,2.71243,2.55491,1.03517,1.02747,-0.00769735
-4.45875,2.71243,2.55491,1.03517,1.02747,-0.00769735
-4.4575,2.71243,2.55491,1.03517,1.02747,-0.00769735
-4.45625,2.71243,2.55491,1.03517,1.02747,-0.00769735
-4.455,2.71243,2.55491,1.03517,1.02747,-0.00769735
-4.45375,2.70516,2.73188,1.03413,1.05154,0.0174035
-4.4525,2.70516,3.00472,1.03413,1.08864,0.0545085
-4.45125,2.70516,3.08214,1.03413,1.09917,0.0650383
-4.45,2.70516,3.10795,1.03413,1.10268,0.0685482
-4.44875,2.70516,3.11532,1.03413,1.10368,0.0695511
-4.4475,2.70516,3.11901,1.03413,1.10419,0.0700525
-4.44625,2.70516,3.11901,1.03413,1.10419,0.0700525
-4.445,2.70516,3.11901,1.03413,1.10419,0.0700525
-4.44375,2.70516,3.11901,1.03413,1.10419,0.0700525
-4.4425,2.69789,3.11901,1.0331,1.10419,0.0710852
-4.44125,2.68698,3.11901,1.03155,1.10419,0.0726343
-4.44,2.68698,3.11901,1.03155,1.10419,0.0726343
-4.43875,2.68698,3.11901,1.03155,1.10419,0.0726343
-4.4375,2.68698,3.11901,1.03155,1.10419,0.0726343
-4.43625,2.68698,3.11901,1.03155,1.10419,0.0726343
-4.435,2.68698,3.11901,1.03155,1.10419,0.0726343
-4.43375,2.68698,3.11901,1.03155,1.10419,0.0726343
-4.4325,2.68698,3.11901,1.03155,1.10419,0.0726343
-4.43125,2.40334,3.11901,0.991274,1.10419,0.112911
-4.43,2.29061,3.11901,0.975267,1.10419,0.128918
-4.42875,2.29061,3.11901,0.975267,1.10419,0.128918
-4.4275,2.29061,3.11901,0.975267,1.10419,0.128918
-4.42625,2.29061,3.11901,0.975267,1.10419,0.128918
-4.425,2.29061,3.11901,0.975267,1.10419,0.128918
-4.42375,2.29061,3.11901,0.975267,1.10419,0.128918
-4.4225,2.29061,3.11901,0.975267,1.10419,0.128918
-4.42125,2.29061,3.11901,0.975267,1.10419,0.128918
-4.42,2.53425,3.1227,1.00986,1.10469,0.0948231
-4.41875,2.54516,3.11901,1.01141,1.10419,0.0927726
-4.4175,2.54516,3.11901,1.01141,1.10419,0.0927726
-4.41625,2.54516,3.11901,1.01141,1.10419,0.0927726
-4.415,2.54516,3.11901,1.01141,1.10419,0.0927726
-4.41375,2.54516,3.11901,1.01141,1.10419,0.0927726
-4.4125,2.54516,3.11901,1.01141,1.10419,0.0927726
-4.41125,2.54516,3.1227,1.01141,1.10469,0.093274
-4.41,2.52698,3.11901,1.00883,1.10419,0.0953545
-4.40875,2.46516,3.1227,1.00005,1.10469,0.104634
-4.4075,2.46516,3.11901,1.00005,1.10419,0.104133
-4.40625,2.46516,3.11901,1.00005,1.10419,0.104133
-4.405,2.46516,3.11901,1.00005,1.10419,0.104133
-4.40375,2.46516,3.11901,1.00005,1.10419,0.104133
-4.4025,2.46516,3.11901,1.00005,1.10419,0.104133
-4.40125,2.46516,3.11901,1.00005,1.10419,0.104133
-4.4,2.46516,3.1227,1.00005,1.10469,0.104634
-4.39875,2.41789,3.11901,0.99334,1.10419,0.110845
-4.3975,2.35243,3.1227,0.984045,1.10469,0.120641
-4.39625,2.35243,3.11901,0.984045,1.10419,0.12014
-4.395,2.35243,3.11901,0.984045,1.10419,0.12014
-4.39375,2.35243,3.11901,0.984045,1.10419,0.12014
-4.3925,2.35243,3.24436,0.984045,1.12123,0.137188
-4.39125,2.35243,4.25458,0.984045,1.25862,0.274577
-4.39,2.35243,4.73019,0.984045,1.32331,0.33926
-4.38875,2.35243,4.88504,0.984045,1.34436,0.36032
-4.3875,2.26879,4.93297,0.972169,1.35088,0.378715
-4.38625,2.22516,4.95509,0.965972,1.35389,0.38792
-4.385,2.22879,4.95877,0.966489,1.35439,0.387905
-4.38375,2.22879,4.96246,0.966489,1.35489,0.388406
-4.3825,2.22516,4.96246,0.965972,1.35489,0.388922
-4.38125,2.22516,4.96246,0.965972,1.35489,0.388922
-4.38,2.22516,4.96615,0.965972,1.3554,0.389424
-4.37875,2.22516,4.96246,0.965972,1.35489,0.388922
-4.3775,2.22879,4.96615,0.966489,1.3554,0.388907
-4.37625,2.18152,4.96615,0.959776,1.3554,0.39562
-4.375,2.17788,4.96615,0.95926,1.3554,0.396137
-4.37375,2.17788,4.96615,0.95926,1.3554,0.396137
-4.3725,2.17788,4.96615,0.95926,1.3554,0.396137
-4.37125,2.17788,4.96615,0.95926,1.3554,0.396137
-4.37,2.17788,4.96615,0.95926,1.3554,0.396137
-4.36875,2.17788,4.96615,0.95926,1.3554,0.396137
-4.3675,2.17788,4.96615,0.95926,1.3554,0.396137
-4.36625,2.17788,4.96615,0.95926,1.3554,0.396137
-4.365,2.18516,4.96615,0.960292,1.3554,0.395104
-4.36375,2.18516,4.96615,0.960292,1.3554,0.395104
-4.3625,2.18516,4.96615,0.960292,1.3554,0.395104
-4.36125,2.18516,4.96615,0.960292,1.3554,0.395104
-4.36,2.18516,4.96615,0.960292,1.3554,0.395104
-4.35875,2.18516,4.96615,0.960292,1.3554,0.395104
-4.3575,2.18516,4.96615,0.960292,1.3554,0.395104
-4.35625,2.18516,4.96615,0.960292,1.3554,0.395104
-4.355,2.19243,4.96615,0.961325,1.3554,0.394071
-4.35375,2.1997,4.96615,0.962358,1.3554,0.393038
-4.3525,2.1997,4.96615,0.962358,1.3554,0.393038
-4.35125,2.1997,4.96615,0.962358,1.3554,0.393038
-4.35,2.1997,4.96615,0.962358,1.3554,0.393038
-4.34875,2.1997,4.96615,0.962358,1.3554,0.393038
-4.3475,2.1997,4.96615,0.962358,1.3554,0.393038
-4.34625,2.1997,4.96615,0.962358,1.3554,0.393038
-4.345,2.1997,4.96615,0.962358,1.3554,0.393038
-4.34375,2.21788,4.96615,0.96494,1.3554,0.390457
-4.3425,2.22879,4.96615,0.966489,1.3554,0.388907
-4.34125,2.22879,4.96615,0.966489,1.3554,0.388907
-4.34,2.22879,4.96615,0.966489,1.3554,0.388907
-4.33875,2.22879,4.96984,0.966489,1.3559,0.389409
-4.3375,2.22879,4.96615,0.966489,1.3554,0.388907
-4.33625,2.22879,4.96615,0.966489,1.3554,0.388907
-4.335,2.22879,4.96615,0.966489,1.3554,0.388907
-4.33375,2.22879,4.96615,0.966489,1.3554,0.388907
-4.3325,2.24698,4.43155,0.969071,1.28269,0.31362
-4.33125,2.25061,2.69502,0.969587,1.04652,0.0769352
-4.33,2.25061,2.05718,0.969587,0.959777,-0.00981034
-4.32875,2.24698,1.8544,0.969071,0.932199,-0.036872
-4.3275,2.25061,1.79172,0.969587,0.923674,-0.0459125
-4.32625,2.25061,1.76592,0.969587,0.920164,-0.0494224
-4.325,2.25061,1.76223,0.969587,0.919663,-0.0499239
-4.32375,2.25061,1.75854,0.969587,0.919162,-0.0504253
-4.3225,2.25788,1.75485,0.97062,0.91866,-0.0519594
-4.32125,2.33425,1.75485,0.981463,0.91866,-0.0628031
-4.32,2.33425,1.75485,0.981463,0.91866,-0.0628031
-4.31875,2.33425,1.75485,0.981463,0.91866,-0.0628031
-4.3175,2.33425,1.75485,0.981463,0.91866,-0.0628031
-4.31625,2.33425,1.75485,0.981463,0.91866,-0.0628031
-4.315,2.33425,1.75485,0.981463,0.91866,-0.0628031
-4.31375,2.33425,1.75485,0.981463,0.91866,-0.0628031
-4.3125,2.33425,1.75485,0.981463,0.91866,-0.0628031
-4.31125,2.34152,1.75485,0.982496,0.91866,-0.0638359
-4.31,2.3597,1.75485,0.985078,0.91866,-0.0664177
-4.30875,2.3597,1.75485,0.985078,0.91866,-0.0664177
-4.3075,2.3597,1.75485,0.985078,0.91866,-0.0664177
-4.30625,2.3597,1.75485,0.985078,0.91866,-0.0664177
-4.305,2.3597,1.75485,0.985078,0.91866,-0.0664177
-4.30375,2.3597,1.75117,0.985078,0.918159,-0.0669191
-4.3025,2.3597,1.75485,0.985078,0.91866,-0.0664177
-4.30125,2.3597,1.75485,0.985078,0.91866,-0.0664177
-4.3,2.3597,1.75485,0.985078,0.91866,-0.0664177
-4.29875,2.3597,1.75485,0.985078,0.91866,-0.0664177
-4.2975,2.3597,1.75485,0.985078,0.91866,-0.0664177
-4.29625,2.3597,1.75485,0.985078,0.91866,-0.0664177
-4.295,2.3597,1.75117,0.985078,0.918159,-0.0669191
-4.29375,2.3597,1.75485,0.985078,0.91866,-0.0664177
-4.2925,2.3597,1.75117,0.985078,0.918159,-0.0669191
-4.29125,2.3597,1.75485,0.985078,0.91866,-0.0664177
-4.29,2.3597,1.75117,0.985078,0.918159,-0.0669191
-4.28875,2.37425,1.75485,0.987143,0.91866,-0.0684832
-4.2875,2.37425,1.75485,0.987143,0.91866,-0.0684832
-4.28625,2.37425,1.75485,0.987143,0.91866,-0.0684832
-4.285,2.37425,1.75485,0.987143,0.91866,-0.0684832
-4.28375,2.37425,1.75117,0.987143,0.918159,-0.0689846
-4.2825,2.37425,1.75485,0.987143,0.91866,-0.0684832
-4.28125,2.37425,1.75117,0.987143,0.918159,-0.0689846
-4.28,2.37425,1.75485,0.987143,0.91866,-0.0684832
-4.27875,2.37425,1.75117,0.987143,0.918159,-0.0689846
-4.2775,2.37425,1.75485,0.987143,0.91866,-0.0684832
-4.27625,2.37425,1.75485,0.987143,0.91866,-0.0684832
-4.275,2.37425,1.75485,0.987143,0.91866,-0.0684832
-4.27375,2.37425,1.75485,0.987143,0.91866,-0.0684832
-4.2725,2.37425,1.7696,0.987143,0.920666,-0.0664775
-4.27125,2.37425,1.7991,0.987143,0.924677,-0.0624661
-4.27,2.37425,1.80647,0.987143,0.92568,-0.0614633
-4.26875,2.37425,1.81016,0.987143,0.926181,-0.0609619
-4.2675,2.39607,1.81016,0.990242,0.926181,-0.0640601
-4.26625,2.4397,1.81016,0.996438,0.926181,-0.0702565
-4.265,2.4397,1.81016,0.996438,0.926181,-0.0702565
-4.26375,2.4397,1.81016,0.996438,0.926181,-0.0702565
-4.2625,2.4397,1.81016,0.996438,0.926181,-0.0702565
-4.26125,2.4397,1.81016,0.996438,0.926181,-0.0702565
-4.26,2.4397,1.81384,0.996438,0.926683,-0.0697551
-4.25875,2.4397,1.81016,0.996438,0.926181,-0.0702565
-4.2575,2.4397,1.81384,0.996438,0.926683,-0.0697551
-4.25625,2.36334,1.81016,0.985594,0.926181,-0.0594128
-4.255,2.30516,1.81384,0.977332,0.926683,-0.0506495
-4.25375,2.30516,1.81016,0.977332,0.926181,-0.0511509
-4.2525,2.30516,1.81384,0.977332,0.926683,-0.0506495
-4.25125,2.30516,1.81384,0.977332,0.926683,-0.0506495
-4.25,2.30516,1.81016,0.977332,0.926181,-0.0511509
-4.24875,2.30516,1.81384,0.977332,0.926683,-0.0506495
-4.2475,2.30516,1.81016,0.977332,0.926181,-0.0511509
-4.24625,2.30516,1.81384,0.977332,0.926683,-0.0506495
-4.245,2.31607,1.81016,0.978882,0.926181,-0.0527
-4.24375,2.3197,1.81384,0.979398,0.926683,-0.052715
-4.2425,2.3197,1.81016,0.979398,0.926181,-0.0532164
-4.24125,2.3197,1.81384,0.979398,0.926683,-0.052715
-4.24,2.3197,1.81384,0.979398,0.926683,-0.052715
-4.23875,2.3197,1.81016,0.979398,0.926181,-0.0532164
-4.2375,2.3197,1.81384,0.979398,0.926683,-0.052715
-4.23625,2.3197,1.81016,0.979398,0.926181,-0.0532164
-4.235,2.32334,1.81384,0.979914,0.926683,-0.0532313
-4.23375,2.42516,1.81016,0.994373,0.926181,-0.068191
-4.2325,2.42516,1.81384,0.994373,0.926683,-0.0676896
-4.23125,2.42516,1.81016,0.994373,0.926181,-0.068191
-4.23,2.42516,1.81016,0.994373,0.926181,-0.068191
-4.22875,2.42516,1.81016,0.994373,0.926181,-0.068191
-4.2275,2.42152,1.81016,0.993856,0.926181,-0.0676747
-4.22625,2.42516,1.81384,0.994373,0.926683,-0.0676896
-4.225,2.42152,1.81016,0.993856,0.926181,-0.0676747
-4.22375,2.42516,1.81384,0.994373,0.926683,-0.0676896
-4.2225,2.39243,1.81016,0.989725,0.926181,-0.0635437
-4.22125,2.3597,1.81384,0.985078,0.926683,-0.058395
-4.22,2.3597,1.81016,0.985078,0.926181,-0.0588964
-4.21875,2.3597,1.81016,0.985078,0.926181,-0.0588964
-4.2175,2.3597,1.81016,0.985078,0.926181,-0.0588964
-4.21625,2.36334,1.81016,0.985594,0.926181,-0.0594128
-4.215,2.3597,1.81384,0.985078,0.926683,-0.058395
-4.21375,2.3597,1.81016,0.985078,0.926181,-0.0588964
-4.2125,2.3597,1.81384,0.985078,0.926683,-0.058395
-4.21125,2.42152,1.81016,0.993856,0.926181,-0.0676747
-4.21,2.44334,1.81384,0.996954,0.926683,-0.0702714
-4.20875,2.44334,1.91339,0.996954,0.940221,-0.0567331
-4.2075,2.44698,2.03875,0.997471,0.957269,-0.0402012
-4.20625,2.44334,2.07193,0.996954,0.961782,-0.0351721
-4.205,2.44334,2.08299,0.996954,0.963287,-0.0336678
-4.20375,2.44698,2.08299,0.997471,0.963287,-0.0341842
-4.2025,2.44334,2.08299,0.996954,0.963287,-0.0336678
-4.20125,2.44698,2.08668,0.997471,0.963788,-0.0336828
-4.2,2.59607,2.08668,1.01864,0.963788,-0.0548538
-4.19875,2.59971,2.08668,1.01916,0.963788,-0.0553702
-4.1975,2.59971,2.08668,1.01916,0.963788,-0.0553702
-4.19625,2.60334,2.08668,1.01967,0.963788,-0.0558866
-4.195,2.59971,2.08668,1.01916,0.963788,-0.0553702
-4.19375,2.59971,2.08668,1.01916,0.963788,-0.0553702
-4.1925,2.59971,2.08668,1.01916,0.963788,-0.0553702
-4.19125,2.59971,2.08668,1.01916,0.963788,-0.0553702
-4.19,2.58152,2.08668,1.01658,0.963788,-0.0527884
-4.18875,2.5088,2.08668,1.00625,0.963788,-0.042461
-4.1875,2.5088,2.08668,1.00625,0.963788,-0.042461
-4.18625,2.5088,2.08668,1.00625,0.963788,-0.042461
-4.185,2.5088,2.08668,1.00625,0.963788,-0.042461
-4.18375,2.5088,2.08668,1.00625,0.963788,-0.042461
-4.1825,2.5088,2.08668,1.00625,0.963788,-0.042461
-4.18125,2.5088,2.08668,1.00625,0.963788,-0.042461
-4.18,2.5088,2.08668,1.00625,0.963788,-0.042461
-4.17875,2.4797,2.08668,1.00212,0.963788,-0.0383301
-4.1775,2.44334,2.08668,0.996954,0.963788,-0.0331664
-4.17625,2.44334,2.08668,0.996954,0.963788,-0.0331664
-4.175,2.44334,2.08299,0.996954,0.963287,-0.0336678
-4.17375,2.44334,2.08668,0.996954,0.963788,-0.0331664
-4.1725,2.44334,2.08668,0.996954,0.963788,-0.0331664
-4.17125,2.44334,2.08668,0.996954,0.963788,-0.0331664
-4.17,2.44334,2.08668,0.996954,0.963788,-0.0331664
-4.16875,2.44334,2.08668,0.996954,0.963788,-0.0331664
-4.1675,2.40698,2.08668,0.991791,0.963788,-0.0280028
-4.16625,2.38879,2.08668,0.989209,0.963788,-0.0254209
-4.165,2.38879,2.08668,0.989209,0.963788,-0.0254209
-4.16375,2.38879,2.08668,0.989209,0.963788,-0.0254209
-4.1625,2.38879,2.08668,0.989209,0.963788,-0.0254209
-4.16125,2.38879,2.08668,0.989209,0.963788,-0.0254209
-4.16,2.38879,2.08668,0.989209,0.963788,-0.0254209
-4.15875,2.38879,2.08668,0.989209,0.963788,-0.0254209
-4.1575,2.38879,2.08668,0.989209,0.963788,-0.0254209
-4.15625,2.35607,2.08668,0.984562,0.963788,-0.0207736
-4.155,2.35243,2.08668,0.984045,0.963788,-0.0202573
-4.15375,2.35243,2.08668,0.984045,0.963788,-0.0202573
-4.1525,2.35243,2.08668,0.984045,0.963788,-0.0202573
-4.15125,2.35243,2.08668,0.984045,0.963788,-0.0202573
-4.15,2.35243,2.08668,0.984045,0.963788,-0.0202573
-4.14875,2.35243,2.08668,0.984045,0.963788,-0.0202573
-4.1475,2.35243,2.08299,0.984045,0.963287,-0.0207587
-4.14625,2.37789,2.03506,0.98766,0.956768,-0.0308917
-4.145,2.5088,2.00188,1.00625,0.952255,-0.0539937
-4.14375,2.5088,1.99082,1.00625,0.950751,-0.0554979
-4.1425,2.5088,1.99082,1.00625,0.950751,-0.0554979
-4.14125,2.5088,1.98713,1.00625,0.95025,-0.0559993
-4.14,2.5088,1.99082,1.00625,0.950751,-0.0554979
-4.13875,2.5088,1.98713,1.00625,0.95025,-0.0559993
-4.1375,2.5088,1.98713,1.00625,0.95025,-0.0559993
-4.13625,2.5088,1.98713,1.00625,0.95025,-0.0559993
-4.135,2.53425,1.98713,1.00986,0.95025,-0.0596139
-4.13375,2.57061,1.98713,1.01503,0.95025,-0.0647776
-4.1325,2.57061,1.98713,1.01503,0.95025,-0.0647776
-4.13125,2.57061,1.98713,1.01503,0.95025,-0.0647776
-4.13,2.57061,1.98713,1.01503,0.95025,-0.0647776
-4.12875,2.57061,1.99082,1.01503,0.950751,-0.0642762
-4.1275,2.57061,1.98713,1.01503,0.95025,-0.0647776
-4.12625,2.57061,1.99082,1.01503,0.950751,-0.0642762
-4.125,2.57061,1.98713,1.01503,0.95025,-0.0647776
-4.12375,2.57061,1.98713,1.01503,0.95025,-0.0647776
-4.1225,2.57061,1.98713,1.01503,0.95025,-0.0647776
-4.12125,2.57061,1.98713,1.01503,0.95025,-0.0647776
